,Algorithm,CandidatesNum,PopulationSize,Alpha,IterationNumber,Result
6396,5,5,35,0.2,35,4.2
6397,5,5,35,0.2,40,4.6
6398,5,5,35,0.2,45,4.6
6399,5,5,35,0.2,50,4.4
6400,5,5,35,0.25,5,4.6
6401,5,5,35,0.25,10,4.2
6402,5,5,35,0.25,15,4.6
6403,5,5,35,0.25,20,5.0
6404,5,5,35,0.25,25,4.4
6405,5,5,35,0.25,30,4.8
6406,5,5,35,0.25,35,4.8
6407,5,5,35,0.25,40,4.8
6408,5,5,35,0.25,45,5.0
6409,5,5,35,0.25,50,4.8
6410,5,5,35,0.3,5,4.6
6411,5,5,35,0.3,10,4.6
6412,5,5,35,0.3,15,4.6
6413,5,5,35,0.3,20,4.8
6414,5,5,35,0.3,25,4.4
6415,5,5,35,0.3,30,4.8
6416,5,5,35,0.3,35,4.8
6417,5,5,35,0.3,40,4.6
6418,5,5,35,0.3,45,4.8
6419,5,5,35,0.3,50,4.8
6420,5,5,40,0.05,5,4.8
6421,5,5,40,0.05,10,4.6
6422,5,5,40,0.05,15,4.6
6423,5,5,40,0.05,20,4.8
6424,5,5,40,0.05,25,4.4
6425,5,5,40,0.05,30,4.8
6426,5,5,40,0.05,35,4.6
6427,5,5,40,0.05,40,4.8
6428,5,5,40,0.05,45,4.4
6429,5,5,40,0.05,50,4.8
6430,5,5,40,0.1,5,4.6
6431,5,5,40,0.1,10,4.6
6432,5,5,40,0.1,15,4.2
6433,5,5,40,0.1,20,4.2
6434,5,5,40,0.1,25,4.6
6435,5,5,40,0.1,30,5.0
6436,5,5,40,0.1,35,4.6
6437,5,5,40,0.1,40,4.8
6438,5,5,40,0.1,45,4.6
6439,5,5,40,0.1,50,4.6
6440,5,5,40,0.15,5,4.0
6441,5,5,40,0.15,10,4.4
6442,5,5,40,0.15,15,4.6
6443,5,5,40,0.15,20,4.8
6444,5,5,40,0.15,25,4.4
6445,5,5,40,0.15,30,4.4
6446,5,5,40,0.15,35,4.4
6447,5,5,40,0.15,40,4.8
6448,5,5,40,0.15,45,4.4
6449,5,5,40,0.15,50,4.4
6450,5,5,40,0.2,5,4.4
6451,5,5,40,0.2,10,4.4
6452,5,5,40,0.2,15,4.8
6453,5,5,40,0.2,20,5.0
6454,5,5,40,0.2,25,4.2
6455,5,5,40,0.2,30,4.6
6456,5,5,40,0.2,35,4.6
6457,5,5,40,0.2,40,4.6
6458,5,5,40,0.2,45,4.6
6459,5,5,40,0.2,50,4.4
6460,5,5,40,0.25,5,5.0
6461,5,5,40,0.25,10,4.6
6462,5,5,40,0.25,15,4.4
6463,5,5,40,0.25,20,4.6
6464,5,5,40,0.25,25,4.4
6465,5,5,40,0.25,30,4.8
6466,5,5,40,0.25,35,4.6
6467,5,5,40,0.25,40,4.8
6468,5,5,40,0.25,45,4.8
6469,5,5,40,0.25,50,4.4
6470,5,5,40,0.3,5,4.6
6471,5,5,40,0.3,10,4.2
6472,5,5,40,0.3,15,4.6
6473,5,5,40,0.3,20,4.4
6474,5,5,40,0.3,25,4.4
6475,5,5,40,0.3,30,4.4
6476,5,5,40,0.3,35,4.6
6477,5,5,40,0.3,40,4.4
6478,5,5,40,0.3,45,4.6
6479,5,5,40,0.3,50,4.2
6480,5,5,45,0.05,5,4.4
6481,5,5,45,0.05,10,4.6
6482,5,5,45,0.05,15,4.6
6483,5,5,45,0.05,20,4.6
6484,5,5,45,0.05,25,4.4
6485,5,5,45,0.05,30,4.6
6486,5,5,45,0.05,35,4.8
6487,5,5,45,0.05,40,4.4
6488,5,5,45,0.05,45,4.6
6489,5,5,45,0.05,50,4.8
6490,5,5,45,0.1,5,4.6
6491,5,5,45,0.1,10,4.6
6492,5,5,45,0.1,15,4.4
6493,5,5,45,0.1,20,4.4
6494,5,5,45,0.1,25,4.6
6495,5,5,45,0.1,30,4.6
6496,5,5,45,0.1,35,4.8
6497,5,5,45,0.1,40,4.6
6498,5,5,45,0.1,45,4.8
6499,5,5,45,0.1,50,4.8
6500,5,5,45,0.15,5,4.8
6501,5,5,45,0.15,10,4.8
6502,5,5,45,0.15,15,4.6
6503,5,5,45,0.15,20,4.8
6504,5,5,45,0.15,25,4.6
6505,5,5,45,0.15,30,4.8
6506,5,5,45,0.15,35,4.6
6507,5,5,45,0.15,40,4.4
6508,5,5,45,0.15,45,4.6
6509,5,5,45,0.15,50,4.8
6510,5,5,45,0.2,5,4.4
6511,5,5,45,0.2,10,4.6
6512,5,5,45,0.2,15,4.8
6513,5,5,45,0.2,20,4.6
6514,5,5,45,0.2,25,4.8
6515,5,5,45,0.2,30,4.6
6516,5,5,45,0.2,35,4.6
6517,5,5,45,0.2,40,4.6
6518,5,5,45,0.2,45,4.6
6519,5,5,45,0.2,50,5.0
6520,5,5,45,0.25,5,4.6
6521,5,5,45,0.25,10,4.8
6522,5,5,45,0.25,15,4.2
6523,5,5,45,0.25,20,4.4
6524,5,5,45,0.25,25,5.0
6525,5,5,45,0.25,30,4.6
6526,5,5,45,0.25,35,5.0
6527,5,5,45,0.25,40,4.4
6528,5,5,45,0.25,45,4.8
6529,5,5,45,0.25,50,4.2
6530,5,5,45,0.3,5,4.4
6531,5,5,45,0.3,10,4.8
6532,5,5,45,0.3,15,5.0
6533,5,5,45,0.3,20,4.8
6534,5,5,45,0.3,25,5.0
6535,5,5,45,0.3,30,4.6
6536,5,5,45,0.3,35,4.6
6537,5,5,45,0.3,40,5.0
6538,5,5,45,0.3,45,4.6
6539,5,5,45,0.3,50,4.4
6540,5,5,50,0.05,5,4.4
6541,5,5,50,0.05,10,4.8
6542,5,5,50,0.05,15,4.6
6543,5,5,50,0.05,20,4.8
6544,5,5,50,0.05,25,4.8
6545,5,5,50,0.05,30,4.6
6546,5,5,50,0.05,35,4.8
6547,5,5,50,0.05,40,4.6
6548,5,5,50,0.05,45,4.6
6549,5,5,50,0.05,50,4.8
6550,5,5,50,0.1,5,4.8
6551,5,5,50,0.1,10,4.4
6552,5,5,50,0.1,15,4.6
6553,5,5,50,0.1,20,5.0
6554,5,5,50,0.1,25,4.4
6555,5,5,50,0.1,30,4.8
6556,5,5,50,0.1,35,4.4
6557,5,5,50,0.1,40,5.0
6558,5,5,50,0.1,45,4.4
6559,5,5,50,0.1,50,4.8
6560,5,5,50,0.15,5,4.6
6561,5,5,50,0.15,10,4.6
6562,5,5,50,0.15,15,4.8
6563,5,5,50,0.15,20,4.6
6564,5,5,50,0.15,25,4.6
6565,5,5,50,0.15,30,4.6
6566,5,5,50,0.15,35,4.8
6567,5,5,50,0.15,40,4.6
6568,5,5,50,0.15,45,4.4
6569,5,5,50,0.15,50,4.8
6570,5,5,50,0.2,5,4.6
6571,5,5,50,0.2,10,4.6
6572,5,5,50,0.2,15,4.2
6573,5,5,50,0.2,20,5.0
6574,5,5,50,0.2,25,4.6
6575,5,5,50,0.2,30,4.4
6576,5,5,50,0.2,35,5.0
6577,5,5,50,0.2,40,4.2
6578,5,5,50,0.2,45,4.6
6579,5,5,50,0.2,50,4.4
6580,5,5,50,0.25,5,4.6
6581,5,5,50,0.25,10,4.6
6582,5,5,50,0.25,15,4.8
6583,5,5,50,0.25,20,4.6
6584,5,5,50,0.25,25,5.0
6585,5,5,50,0.25,30,4.8
6586,5,5,50,0.25,35,4.8
6587,5,5,50,0.25,40,4.6
6588,5,5,50,0.25,45,5.0
6589,5,5,50,0.25,50,4.6
6590,5,5,50,0.3,5,4.4
6591,5,5,50,0.3,10,4.6
6592,5,5,50,0.3,15,4.8
6593,5,5,50,0.3,20,4.8
6594,5,5,50,0.3,25,4.6
6595,5,5,50,0.3,30,5.0
6596,5,5,50,0.3,35,4.6
6597,5,5,50,0.3,40,4.6
6598,5,5,50,0.3,45,4.6
6599,5,5,50,0.3,50,4.6
6600,5,10,5,0.05,5,5.8
6601,5,10,5,0.05,10,6.0
6602,5,10,5,0.05,15,5.6
6603,5,10,5,0.05,20,5.4
6604,5,10,5,0.05,25,5.4
6605,5,10,5,0.05,30,5.2
6606,5,10,5,0.05,35,5.2
6607,5,10,5,0.05,40,4.8
6608,5,10,5,0.05,45,5.0
6609,5,10,5,0.05,50,5.2
6610,5,10,5,0.1,5,6.2
6611,5,10,5,0.1,10,5.4
6612,5,10,5,0.1,15,5.8
6613,5,10,5,0.1,20,5.0
6614,5,10,5,0.1,25,5.2
6615,5,10,5,0.1,30,4.8
6616,5,10,5,0.1,35,5.0
6617,5,10,5,0.1,40,4.6
6618,5,10,5,0.1,45,5.0
6619,5,10,5,0.1,50,4.8
6620,5,10,5,0.15,5,6.4
6621,5,10,5,0.15,10,5.6
6622,5,10,5,0.15,15,5.4
6623,5,10,5,0.15,20,4.8
6624,5,10,5,0.15,25,5.0
6625,5,10,5,0.15,30,5.0
6626,5,10,5,0.15,35,5.0
6627,5,10,5,0.15,40,5.2
6628,5,10,5,0.15,45,5.0
6629,5,10,5,0.15,50,4.6
6630,5,10,5,0.2,5,6.2
6631,5,10,5,0.2,10,5.8
6632,5,10,5,0.2,15,4.8
6633,5,10,5,0.2,20,5.6
6634,5,10,5,0.2,25,5.2
6635,5,10,5,0.2,30,5.2
6636,5,10,5,0.2,35,4.8
6637,5,10,5,0.2,40,5.4
6638,5,10,5,0.2,45,4.6
6639,5,10,5,0.2,50,4.4
6640,5,10,5,0.25,5,6.0
6641,5,10,5,0.25,10,5.8
6642,5,10,5,0.25,15,5.8
6643,5,10,5,0.25,20,5.0
6644,5,10,5,0.25,25,5.0
6645,5,10,5,0.25,30,5.2
6646,5,10,5,0.25,35,5.4
6647,5,10,5,0.25,40,5.2
6648,5,10,5,0.25,45,5.2
6649,5,10,5,0.25,50,5.0
6650,5,10,5,0.3,5,5.8
6651,5,10,5,0.3,10,5.8
6652,5,10,5,0.3,15,5.6
6653,5,10,5,0.3,20,5.8
6654,5,10,5,0.3,25,6.2
6655,5,10,5,0.3,30,5.6
6656,5,10,5,0.3,35,5.0
6657,5,10,5,0.3,40,5.8
6658,5,10,5,0.3,45,4.8
6659,5,10,5,0.3,50,4.4
6660,5,10,10,0.05,5,6.0
6661,5,10,10,0.05,10,5.6
6662,5,10,10,0.05,15,5.4
6663,5,10,10,0.05,20,5.4
6664,5,10,10,0.05,25,5.0
6665,5,10,10,0.05,30,4.6
6666,5,10,10,0.05,35,4.8
6667,5,10,10,0.05,40,4.8
6668,5,10,10,0.05,45,4.8
6669,5,10,10,0.05,50,4.6
6670,5,10,10,0.1,5,5.8
6671,5,10,10,0.1,10,5.2
6672,5,10,10,0.1,15,5.4
6673,5,10,10,0.1,20,4.6
6674,5,10,10,0.1,25,4.6
6675,5,10,10,0.1,30,4.6
6676,5,10,10,0.1,35,5.2
6677,5,10,10,0.1,40,5.0
6678,5,10,10,0.1,45,4.4
6679,5,10,10,0.1,50,4.8
6680,5,10,10,0.15,5,5.6
6681,5,10,10,0.15,10,5.2
6682,5,10,10,0.15,15,5.0
6683,5,10,10,0.15,20,4.8
6684,5,10,10,0.15,25,4.4
6685,5,10,10,0.15,30,4.4
6686,5,10,10,0.15,35,5.0
6687,5,10,10,0.15,40,4.8
6688,5,10,10,0.15,45,4.6
6689,5,10,10,0.15,50,4.6
6690,5,10,10,0.2,5,5.0
6691,5,10,10,0.2,10,5.0
6692,5,10,10,0.2,15,4.4
6693,5,10,10,0.2,20,4.8
6694,5,10,10,0.2,25,4.8
6695,5,10,10,0.2,30,4.8
6696,5,10,10,0.2,35,5.0
6697,5,10,10,0.2,40,4.8
6698,5,10,10,0.2,45,5.0
6699,5,10,10,0.2,50,5.2
6700,5,10,10,0.25,5,5.6
6701,5,10,10,0.25,10,4.8
6702,5,10,10,0.25,15,5.2
6703,5,10,10,0.25,20,4.6
6704,5,10,10,0.25,25,4.8
6705,5,10,10,0.25,30,5.0
6706,5,10,10,0.25,35,4.8
6707,5,10,10,0.25,40,4.6
6708,5,10,10,0.25,45,5.0
6709,5,10,10,0.25,50,4.8
6710,5,10,10,0.3,5,5.8
6711,5,10,10,0.3,10,5.6
6712,5,10,10,0.3,15,5.0
6713,5,10,10,0.3,20,5.6
6714,5,10,10,0.3,25,5.0
6715,5,10,10,0.3,30,5.0
6716,5,10,10,0.3,35,4.6
6717,5,10,10,0.3,40,4.8
6718,5,10,10,0.3,45,5.0
6719,5,10,10,0.3,50,5.0
6720,5,10,15,0.05,5,6.0
6721,5,10,15,0.05,10,4.8
6722,5,10,15,0.05,15,4.8
6723,5,10,15,0.05,20,5.0
6724,5,10,15,0.05,25,4.4
6725,5,10,15,0.05,30,4.6
6726,5,10,15,0.05,35,4.4
6727,5,10,15,0.05,40,4.8
6728,5,10,15,0.05,45,5.0
6729,5,10,15,0.05,50,4.2
6730,5,10,15,0.1,5,5.2
6731,5,10,15,0.1,10,5.2
6732,5,10,15,0.1,15,5.0
6733,5,10,15,0.1,20,4.8
6734,5,10,15,0.1,25,5.0
6735,5,10,15,0.1,30,4.6
6736,5,10,15,0.1,35,4.8
6737,5,10,15,0.1,40,5.0
6738,5,10,15,0.1,45,4.4
6739,5,10,15,0.1,50,4.4
6740,5,10,15,0.15,5,5.6
6741,5,10,15,0.15,10,5.0
6742,5,10,15,0.15,15,4.2
6743,5,10,15,0.15,20,5.0
6744,5,10,15,0.15,25,4.8
6745,5,10,15,0.15,30,4.6
6746,5,10,15,0.15,35,4.6
6747,5,10,15,0.15,40,4.6
6748,5,10,15,0.15,45,4.4
6749,5,10,15,0.15,50,5.0
6750,5,10,15,0.2,5,5.8
6751,5,10,15,0.2,10,5.2
6752,5,10,15,0.2,15,4.6
6753,5,10,15,0.2,20,4.6
6754,5,10,15,0.2,25,4.4
6755,5,10,15,0.2,30,4.6
6756,5,10,15,0.2,35,4.6
6757,5,10,15,0.2,40,4.8
6758,5,10,15,0.2,45,5.2
6759,5,10,15,0.2,50,4.8
6760,5,10,15,0.25,5,5.8
6761,5,10,15,0.25,10,5.6
6762,5,10,15,0.25,15,5.0
6763,5,10,15,0.25,20,5.2
6764,5,10,15,0.25,25,4.8
6765,5,10,15,0.25,30,4.6
6766,5,10,15,0.25,35,4.8
6767,5,10,15,0.25,40,4.6
6768,5,10,15,0.25,45,4.6
6769,5,10,15,0.25,50,4.8
6770,5,10,15,0.3,5,5.2
6771,5,10,15,0.3,10,5.4
6772,5,10,15,0.3,15,5.0
6773,5,10,15,0.3,20,5.0
6774,5,10,15,0.3,25,5.4
6775,5,10,15,0.3,30,4.8
6776,5,10,15,0.3,35,4.6
6777,5,10,15,0.3,40,4.6
6778,5,10,15,0.3,45,4.6
6779,5,10,15,0.3,50,4.6
6780,5,10,20,0.05,5,5.4
6781,5,10,20,0.05,10,5.0
6782,5,10,20,0.05,15,4.6
6783,5,10,20,0.05,20,4.4
6784,5,10,20,0.05,25,5.0
6785,5,10,20,0.05,30,5.0
6786,5,10,20,0.05,35,4.8
6787,5,10,20,0.05,40,4.8
6788,5,10,20,0.05,45,4.6
6789,5,10,20,0.05,50,4.6
6790,5,10,20,0.1,5,4.6
6791,5,10,20,0.1,10,5.0
6792,5,10,20,0.1,15,5.0
6793,5,10,20,0.1,20,5.0
6794,5,10,20,0.1,25,4.6
6795,5,10,20,0.1,30,4.6
6796,5,10,20,0.1,35,4.8
6797,5,10,20,0.1,40,5.0
6798,5,10,20,0.1,45,5.0
6799,5,10,20,0.1,50,4.4
6800,5,10,20,0.15,5,5.6
6801,5,10,20,0.15,10,5.4
6802,5,10,20,0.15,15,4.8
6803,5,10,20,0.15,20,4.8
6804,5,10,20,0.15,25,4.8
6805,5,10,20,0.15,30,4.8
6806,5,10,20,0.15,35,4.4
6807,5,10,20,0.15,40,4.6
6808,5,10,20,0.15,45,4.6
6809,5,10,20,0.15,50,4.8
6810,5,10,20,0.2,5,4.8
6811,5,10,20,0.2,10,4.6
6812,5,10,20,0.2,15,5.0
6813,5,10,20,0.2,20,5.0
6814,5,10,20,0.2,25,4.4
6815,5,10,20,0.2,30,4.8
6816,5,10,20,0.2,35,5.0
6817,5,10,20,0.2,40,4.6
6818,5,10,20,0.2,45,4.2
6819,5,10,20,0.2,50,4.4
6820,5,10,20,0.25,5,5.6
6821,5,10,20,0.25,10,5.6
6822,5,10,20,0.25,15,4.8
6823,5,10,20,0.25,20,5.0
6824,5,10,20,0.25,25,4.8
6825,5,10,20,0.25,30,5.0
6826,5,10,20,0.25,35,4.8
6827,5,10,20,0.25,40,4.4
6828,5,10,20,0.25,45,4.4
6829,5,10,20,0.25,50,5.0
6830,5,10,20,0.3,5,6.0
6831,5,10,20,0.3,10,5.4
6832,5,10,20,0.3,15,5.0
6833,5,10,20,0.3,20,4.6
6834,5,10,20,0.3,25,4.8
6835,5,10,20,0.3,30,4.8
6836,5,10,20,0.3,35,4.8
6837,5,10,20,0.3,40,4.4
6838,5,10,20,0.3,45,4.6
6839,5,10,20,0.3,50,4.6
6840,5,10,25,0.05,5,4.8
6841,5,10,25,0.05,10,4.6
6842,5,10,25,0.05,15,5.0
6843,5,10,25,0.05,20,4.6
6844,5,10,25,0.05,25,4.8
6845,5,10,25,0.05,30,4.2
6846,5,10,25,0.05,35,5.2
6847,5,10,25,0.05,40,5.0
6848,5,10,25,0.05,45,5.0
6849,5,10,25,0.05,50,5.2
6850,5,10,25,0.1,5,5.6
6851,5,10,25,0.1,10,4.8
6852,5,10,25,0.1,15,5.0
6853,5,10,25,0.1,20,4.6
6854,5,10,25,0.1,25,5.0
6855,5,10,25,0.1,30,4.8
6856,5,10,25,0.1,35,4.8
6857,5,10,25,0.1,40,4.6
6858,5,10,25,0.1,45,4.4
6859,5,10,25,0.1,50,4.6
6860,5,10,25,0.15,5,5.2
6861,5,10,25,0.15,10,4.8
6862,5,10,25,0.15,15,4.6
6863,5,10,25,0.15,20,4.6
6864,5,10,25,0.15,25,4.4
6865,5,10,25,0.15,30,4.6
6866,5,10,25,0.15,35,5.0
6867,5,10,25,0.15,40,4.6
6868,5,10,25,0.15,45,4.8
6869,5,10,25,0.15,50,4.4
6870,5,10,25,0.2,5,4.8
6871,5,10,25,0.2,10,5.2
6872,5,10,25,0.2,15,4.4
6873,5,10,25,0.2,20,4.6
6874,5,10,25,0.2,25,5.0
6875,5,10,25,0.2,30,5.0
6876,5,10,25,0.2,35,4.8
6877,5,10,25,0.2,40,4.6
6878,5,10,25,0.2,45,4.4
6879,5,10,25,0.2,50,4.4
6880,5,10,25,0.25,5,5.8
6881,5,10,25,0.25,10,4.8
6882,5,10,25,0.25,15,4.8
6883,5,10,25,0.25,20,4.8
6884,5,10,25,0.25,25,4.6
6885,5,10,25,0.25,30,4.6
6886,5,10,25,0.25,35,4.6
6887,5,10,25,0.25,40,4.8
6888,5,10,25,0.25,45,4.6
6889,5,10,25,0.25,50,4.4
6890,5,10,25,0.3,5,5.0
6891,5,10,25,0.3,10,5.0
6892,5,10,25,0.3,15,4.6
6893,5,10,25,0.3,20,5.0
6894,5,10,25,0.3,25,5.0
6895,5,10,25,0.3,30,4.8
6896,5,10,25,0.3,35,4.4
6897,5,10,25,0.3,40,4.4
6898,5,10,25,0.3,45,4.4
6899,5,10,25,0.3,50,4.2
6900,5,10,30,0.05,5,5.0
6901,5,10,30,0.05,10,4.4
6902,5,10,30,0.05,15,5.0
6903,5,10,30,0.05,20,4.6
6904,5,10,30,0.05,25,4.8
6905,5,10,30,0.05,30,4.2
6906,5,10,30,0.05,35,4.8
6907,5,10,30,0.05,40,4.6
6908,5,10,30,0.05,45,4.8
6909,5,10,30,0.05,50,4.6
6910,5,10,30,0.1,5,5.4
6911,5,10,30,0.1,10,4.4
6912,5,10,30,0.1,15,4.8
6913,5,10,30,0.1,20,4.6
6914,5,10,30,0.1,25,4.6
6915,5,10,30,0.1,30,4.6
6916,5,10,30,0.1,35,4.6
6917,5,10,30,0.1,40,4.6
6918,5,10,30,0.1,45,5.0
6919,5,10,30,0.1,50,4.6
6920,5,10,30,0.15,5,4.6
6921,5,10,30,0.15,10,4.8
6922,5,10,30,0.15,15,4.6
6923,5,10,30,0.15,20,5.0
6924,5,10,30,0.15,25,4.8
6925,5,10,30,0.15,30,4.6
6926,5,10,30,0.15,35,4.2
6927,5,10,30,0.15,40,4.2
6928,5,10,30,0.15,45,4.6
6929,5,10,30,0.15,50,4.6
6930,5,10,30,0.2,5,5.2
6931,5,10,30,0.2,10,4.6
6932,5,10,30,0.2,15,4.8
6933,5,10,30,0.2,20,4.4
6934,5,10,30,0.2,25,4.6
6935,5,10,30,0.2,30,4.6
6936,5,10,30,0.2,35,4.4
6937,5,10,30,0.2,40,4.8
6938,5,10,30,0.2,45,4.6
6939,5,10,30,0.2,50,4.4
6940,5,10,30,0.25,5,5.4
6941,5,10,30,0.25,10,4.6
6942,5,10,30,0.25,15,4.6
6943,5,10,30,0.25,20,4.2
6944,5,10,30,0.25,25,4.4
6945,5,10,30,0.25,30,4.6
6946,5,10,30,0.25,35,4.6
6947,5,10,30,0.25,40,4.8
6948,5,10,30,0.25,45,4.4
6949,5,10,30,0.25,50,4.2
6950,5,10,30,0.3,5,4.6
6951,5,10,30,0.3,10,4.8
6952,5,10,30,0.3,15,4.8
6953,5,10,30,0.3,20,4.8
6954,5,10,30,0.3,25,4.4
6955,5,10,30,0.3,30,5.0
6956,5,10,30,0.3,35,4.8
6957,5,10,30,0.3,40,5.0
6958,5,10,30,0.3,45,4.6
6959,5,10,30,0.3,50,4.8
6960,5,10,35,0.05,5,4.6
6961,5,10,35,0.05,10,4.8
6962,5,10,35,0.05,15,4.4
6963,5,10,35,0.05,20,4.4
6964,5,10,35,0.05,25,5.2
6965,5,10,35,0.05,30,4.6
6966,5,10,35,0.05,35,5.0
6967,5,10,35,0.05,40,4.6
6968,5,10,35,0.05,45,4.8
6969,5,10,35,0.05,50,4.6
6970,5,10,35,0.1,5,4.8
6971,5,10,35,0.1,10,4.8
6972,5,10,35,0.1,15,5.0
6973,5,10,35,0.1,20,4.2
6974,5,10,35,0.1,25,4.4
6975,5,10,35,0.1,30,5.0
6976,5,10,35,0.1,35,4.4
6977,5,10,35,0.1,40,4.6
6978,5,10,35,0.1,45,4.6
6979,5,10,35,0.1,50,4.4
6980,5,10,35,0.15,5,5.6
6981,5,10,35,0.15,10,5.0
6982,5,10,35,0.15,15,4.8
6983,5,10,35,0.15,20,4.4
6984,5,10,35,0.15,25,4.0
6985,5,10,35,0.15,30,4.4
6986,5,10,35,0.15,35,4.6
6987,5,10,35,0.15,40,4.8
6988,5,10,35,0.15,45,4.6
6989,5,10,35,0.15,50,4.6
6990,5,10,35,0.2,5,5.0
6991,5,10,35,0.2,10,5.2
6992,5,10,35,0.2,15,5.0
6993,5,10,35,0.2,20,4.2
6994,5,10,35,0.2,25,4.6
6995,5,10,35,0.2,30,4.6
6996,5,10,35,0.2,35,4.8
6997,5,10,35,0.2,40,4.6
6998,5,10,35,0.2,45,4.8
6999,5,10,35,0.2,50,4.6
7000,5,10,35,0.25,5,5.6
7001,5,10,35,0.25,10,4.8
7002,5,10,35,0.25,15,4.8
7003,5,10,35,0.25,20,5.0
7004,5,10,35,0.25,25,4.6
7005,5,10,35,0.25,30,4.8
7006,5,10,35,0.25,35,4.6
7007,5,10,35,0.25,40,4.4
7008,5,10,35,0.25,45,4.6
7009,5,10,35,0.25,50,4.8
7010,5,10,35,0.3,5,5.4
7011,5,10,35,0.3,10,4.8
7012,5,10,35,0.3,15,4.8
7013,5,10,35,0.3,20,5.2
7014,5,10,35,0.3,25,4.4
7015,5,10,35,0.3,30,4.4
7016,5,10,35,0.3,35,4.8
7017,5,10,35,0.3,40,4.8
7018,5,10,35,0.3,45,5.0
7019,5,10,35,0.3,50,4.6
7020,5,10,40,0.05,5,4.8
7021,5,10,40,0.05,10,5.0
7022,5,10,40,0.05,15,4.8
7023,5,10,40,0.05,20,5.2
7024,5,10,40,0.05,25,5.0
7025,5,10,40,0.05,30,5.2
7026,5,10,40,0.05,35,4.6
7027,5,10,40,0.05,40,4.8
7028,5,10,40,0.05,45,5.0
7029,5,10,40,0.05,50,4.6
7030,5,10,40,0.1,5,4.8
7031,5,10,40,0.1,10,4.4
7032,5,10,40,0.1,15,4.8
7033,5,10,40,0.1,20,4.4
7034,5,10,40,0.1,25,4.8
7035,5,10,40,0.1,30,5.0
7036,5,10,40,0.1,35,5.2
7037,5,10,40,0.1,40,4.6
7038,5,10,40,0.1,45,4.6
7039,5,10,40,0.1,50,4.8
7040,5,10,40,0.15,5,5.4
7041,5,10,40,0.15,10,5.0
7042,5,10,40,0.15,15,5.0
7043,5,10,40,0.15,20,4.8
7044,5,10,40,0.15,25,5.0
7045,5,10,40,0.15,30,4.8
7046,5,10,40,0.15,35,4.4
7047,5,10,40,0.15,40,4.8
7048,5,10,40,0.15,45,5.2
7049,5,10,40,0.15,50,4.6
7050,5,10,40,0.2,5,5.4
7051,5,10,40,0.2,10,4.8
7052,5,10,40,0.2,15,4.6
7053,5,10,40,0.2,20,4.6
7054,5,10,40,0.2,25,4.4
7055,5,10,40,0.2,30,5.2
7056,5,10,40,0.2,35,5.0
7057,5,10,40,0.2,40,4.8
7058,5,10,40,0.2,45,4.6
7059,5,10,40,0.2,50,4.8
7060,5,10,40,0.25,5,4.8
7061,5,10,40,0.25,10,4.8
7062,5,10,40,0.25,15,4.0
7063,5,10,40,0.25,20,4.6
7064,5,10,40,0.25,25,4.8
7065,5,10,40,0.25,30,4.6
7066,5,10,40,0.25,35,5.0
7067,5,10,40,0.25,40,4.8
7068,5,10,40,0.25,45,4.4
7069,5,10,40,0.25,50,4.6
7070,5,10,40,0.3,5,5.4
7071,5,10,40,0.3,10,4.4
7072,5,10,40,0.3,15,5.0
7073,5,10,40,0.3,20,5.0
7074,5,10,40,0.3,25,4.4
7075,5,10,40,0.3,30,4.6
7076,5,10,40,0.3,35,5.0
7077,5,10,40,0.3,40,4.4
7078,5,10,40,0.3,45,4.6
7079,5,10,40,0.3,50,4.6
7080,5,10,45,0.05,5,4.2
7081,5,10,45,0.05,10,4.2
7082,5,10,45,0.05,15,4.6
7083,5,10,45,0.05,20,4.4
7084,5,10,45,0.05,25,4.8
7085,5,10,45,0.05,30,5.0
7086,5,10,45,0.05,35,4.4
7087,5,10,45,0.05,40,4.4
7088,5,10,45,0.05,45,5.0
7089,5,10,45,0.05,50,4.8
7090,5,10,45,0.1,5,4.8
7091,5,10,45,0.1,10,4.6
7092,5,10,45,0.1,15,4.2
7093,5,10,45,0.1,20,4.6
7094,5,10,45,0.1,25,4.2
7095,5,10,45,0.1,30,5.0
7096,5,10,45,0.1,35,5.2
7097,5,10,45,0.1,40,5.0
7098,5,10,45,0.1,45,4.4
7099,5,10,45,0.1,50,4.4
7100,5,10,45,0.15,5,4.8
7101,5,10,45,0.15,10,5.2
7102,5,10,45,0.15,15,4.6
7103,5,10,45,0.15,20,4.8
7104,5,10,45,0.15,25,4.4
7105,5,10,45,0.15,30,4.6
7106,5,10,45,0.15,35,4.4
7107,5,10,45,0.15,40,4.6
7108,5,10,45,0.15,45,5.0
7109,5,10,45,0.15,50,4.2
7110,5,10,45,0.2,5,5.2
7111,5,10,45,0.2,10,4.8
7112,5,10,45,0.2,15,4.8
7113,5,10,45,0.2,20,4.8
7114,5,10,45,0.2,25,4.8
7115,5,10,45,0.2,30,4.2
7116,5,10,45,0.2,35,4.8
7117,5,10,45,0.2,40,5.2
7118,5,10,45,0.2,45,4.6
7119,5,10,45,0.2,50,4.4
7120,5,10,45,0.25,5,5.4
7121,5,10,45,0.25,10,4.4
7122,5,10,45,0.25,15,4.2
7123,5,10,45,0.25,20,4.8
7124,5,10,45,0.25,25,4.4
7125,5,10,45,0.25,30,4.4
7126,5,10,45,0.25,35,4.8
7127,5,10,45,0.25,40,4.8
7128,5,10,45,0.25,45,4.4
7129,5,10,45,0.25,50,5.0
