,Algorithm,CandidatesNum,GroupsNumber,GroupMembers,Result
0,4,410,2,2,140.5
1,4,410,2,3,133.0
2,4,410,2,4,135.0
3,4,410,2,5,139.0
4,4,410,2,6,135.0
5,4,410,3,2,134.0
6,4,410,3,3,138.5
7,4,410,3,4,134.5
8,4,410,3,5,138.0
9,4,410,3,6,131.5
10,4,410,4,2,132.0
11,4,410,4,3,135.5
12,4,410,4,4,135.0
13,4,410,4,5,135.5
14,4,410,4,6,137.5
15,4,410,5,2,135.5
16,4,410,5,3,133.5
17,4,410,5,4,134.0
18,4,410,5,5,140.0
19,4,410,5,6,135.0
20,4,410,6,2,141.0
21,4,410,6,3,140.5
22,4,410,6,4,129.5
23,4,410,6,5,132.0
24,4,410,6,6,134.5
25,4,410,7,2,135.5
26,4,410,7,3,137.0
27,4,410,7,4,133.0
28,4,410,7,5,138.0
29,4,410,7,6,133.5
30,4,430,2,2,142.5
31,4,430,2,3,138.0
32,4,430,2,4,148.0
33,4,430,2,5,140.0
34,4,430,2,6,146.0
35,4,430,3,2,144.0
36,4,430,3,3,141.0
37,4,430,3,4,143.0
38,4,430,3,5,144.5
39,4,430,3,6,146.0
40,4,430,4,2,150.0
41,4,430,4,3,143.0
42,4,430,4,4,139.0
43,4,430,4,5,143.5
44,4,430,4,6,140.0
45,4,430,5,2,148.5
46,4,430,5,3,139.5
47,4,430,5,4,142.5
48,4,430,5,5,147.0
49,4,430,5,6,145.5
50,4,430,6,2,144.5
51,4,430,6,3,146.0
52,4,430,6,4,140.5
53,4,430,6,5,143.0
54,4,430,6,6,141.0
55,4,430,7,2,140.5
56,4,430,7,3,143.5
57,4,430,7,4,144.5
58,4,430,7,5,142.5
59,4,430,7,6,150.5
60,4,450,2,2,147.0
61,4,450,2,3,149.5
62,4,450,2,4,155.0
63,4,450,2,5,153.0
64,4,450,2,6,153.0
65,4,450,3,2,161.5
66,4,450,3,3,151.5
67,4,450,3,4,152.0
68,4,450,3,5,146.5
69,4,450,3,6,158.0
70,4,450,4,2,163.5
71,4,450,4,3,156.5
72,4,450,4,4,154.5
73,4,450,4,5,154.5
74,4,450,4,6,147.0
75,4,450,5,2,152.0
76,4,450,5,3,153.0
77,4,450,5,4,147.5
78,4,450,5,5,158.5
79,4,450,5,6,155.0
80,4,450,6,2,145.5
81,4,450,6,3,149.5
82,4,450,6,4,148.5
83,4,450,6,5,155.5
84,4,450,6,6,152.5
85,4,450,7,2,151.0
86,4,450,7,3,151.5
87,4,450,7,4,155.0
88,4,450,7,5,152.0
89,4,450,7,6,150.0
90,4,470,2,2,161.5
91,4,470,2,3,158.0
92,4,470,2,4,159.5
93,4,470,2,5,159.5
94,4,470,2,6,167.0
95,4,470,3,2,156.0
96,4,470,3,3,164.0
97,4,470,3,4,159.0
98,4,470,3,5,154.5
99,4,470,3,6,159.5
100,4,470,4,2,158.0
101,4,470,4,3,159.0
102,4,470,4,4,162.0
103,4,470,4,5,166.0
104,4,470,4,6,160.0
105,4,470,5,2,160.0
106,4,470,5,3,158.0
107,4,470,5,4,157.5
108,4,470,5,5,164.0
109,4,470,5,6,155.5
110,4,470,6,2,162.0
111,4,470,6,3,160.0
112,4,470,6,4,152.5
113,4,470,6,5,163.0
114,4,470,6,6,161.5
115,4,470,7,2,165.0
116,4,470,7,3,162.5
117,4,470,7,4,161.5
118,4,470,7,5,163.5
119,4,470,7,6,161.5
120,4,490,2,2,170.0
121,4,490,2,3,171.5
122,4,490,2,4,171.0
123,4,490,2,5,171.5
124,4,490,2,6,171.0
125,4,490,3,2,173.5
126,4,490,3,3,172.5
127,4,490,3,4,172.5
128,4,490,3,5,166.5
129,4,490,3,6,164.5
130,4,490,4,2,166.5
131,4,490,4,3,161.0
132,4,490,4,4,171.0
133,4,490,4,5,171.0
134,4,490,4,6,164.5
135,4,490,5,2,169.0
136,4,490,5,3,172.5
137,4,490,5,4,166.0
138,4,490,5,5,169.5
139,4,490,5,6,167.5
140,4,490,6,2,171.0
141,4,490,6,3,165.0
142,4,490,6,4,169.5
143,4,490,6,5,172.0
144,4,490,6,6,171.5
145,4,490,7,2,170.5
146,4,490,7,3,174.0
147,4,490,7,4,168.5
148,4,490,7,5,166.0
149,4,490,7,6,171.0
0,5,10,2,2,2.4
1,5,10,2,3,3.3
2,5,10,2,4,4.3
3,5,10,2,5,5.4
4,5,10,2,6,6.3
5,5,10,3,2,2.0
6,5,10,3,3,3.4
7,5,10,3,4,5.0
8,5,10,3,5,6.5
9,5,10,3,6,7.3
10,5,10,4,2,2.2
11,5,10,4,3,3.9
12,5,10,4,4,5.1
13,5,10,4,5,6.9
14,5,10,4,6,7.8
15,5,10,5,2,2.1
16,5,10,5,3,4.0
17,5,10,5,4,5.4
18,5,10,5,5,7.3
19,5,10,5,6,8.8
20,5,10,6,2,2.4
21,5,10,6,3,4.2
22,5,10,6,4,6.4
23,5,10,6,5,8.0
24,5,10,6,6,8.9
25,5,10,7,2,2.8
26,5,10,7,3,4.9
27,5,10,7,4,6.4
28,5,10,7,5,8.6
29,5,10,7,6,9.3
30,5,30,2,2,2.0
31,5,30,2,3,3.0
32,5,30,2,4,4.1
33,5,30,2,5,5.5
34,5,30,2,6,7.1
35,5,30,3,2,2.0
36,5,30,3,3,3.5
37,5,30,3,4,4.9
38,5,30,3,5,5.9
39,5,30,3,6,7.3
40,5,30,4,2,2.2
41,5,30,4,3,3.9
42,5,30,4,4,4.9
43,5,30,4,5,6.4
44,5,30,4,6,7.7
45,5,30,5,2,2.3
46,5,30,5,3,3.8
47,5,30,5,4,5.4
48,5,30,5,5,7.2
49,5,30,5,6,8.8
50,5,30,6,2,2.2
51,5,30,6,3,4.1
52,5,30,6,4,5.5
53,5,30,6,5,7.4
54,5,30,6,6,8.8
55,5,30,7,2,2.4
56,5,30,7,3,4.4
57,5,30,7,4,6.3
58,5,30,7,5,8.0
59,5,30,7,6,9.6
60,5,50,2,2,2.4
61,5,50,2,3,3.3
62,5,50,2,4,4.1
63,5,50,2,5,5.4
64,5,50,2,6,6.7
65,5,50,3,2,2.4
66,5,50,3,3,3.4
67,5,50,3,4,4.9
68,5,50,3,5,5.8
69,5,50,3,6,7.0
70,5,50,4,2,2.1
71,5,50,4,3,3.9
72,5,50,4,4,4.9
73,5,50,4,5,6.3
74,5,50,4,6,7.7
75,5,50,5,2,2.7
76,5,50,5,3,3.9
77,5,50,5,4,5.3
78,5,50,5,5,7.0
79,5,50,5,6,8.9
80,5,50,6,2,2.5
81,5,50,6,3,4.0
82,5,50,6,4,6.0
83,5,50,6,5,8.1
84,5,50,6,6,9.3
85,5,50,7,2,2.9
86,5,50,7,3,4.6
87,5,50,7,4,6.5
88,5,50,7,5,8.9
89,5,50,7,6,10.8
90,5,70,2,2,5.7
91,5,70,2,3,5.9
92,5,70,2,4,5.8
93,5,70,2,5,7.1
94,5,70,2,6,7.9
95,5,70,3,2,5.2
96,5,70,3,3,6.4
97,5,70,3,4,6.2
98,5,70,3,5,7.5
99,5,70,3,6,8.5
100,5,70,4,2,5.8
101,5,70,4,3,5.7
102,5,70,4,4,7.0
103,5,70,4,5,7.4
104,5,70,4,6,8.6
105,5,70,5,2,5.1
106,5,70,5,3,5.9
107,5,70,5,4,7.0
108,5,70,5,5,8.1
109,5,70,5,6,9.7
110,5,70,6,2,5.7
111,5,70,6,3,6.2
112,5,70,6,4,7.2
113,5,70,6,5,8.4
114,5,70,6,6,9.7
115,5,70,7,2,5.8
116,5,70,7,3,7.0
117,5,70,7,4,7.2
118,5,70,7,5,8.6
119,5,70,7,6,10.7
120,5,90,2,2,9.5
121,5,90,2,3,10.6
122,5,90,2,4,9.5
123,5,90,2,5,10.5
124,5,90,2,6,11.0
125,5,90,3,2,10.7
126,5,90,3,3,10.2
127,5,90,3,4,10.1
128,5,90,3,5,11.8
129,5,90,3,6,12.5
130,5,90,4,2,10.0
131,5,90,4,3,10.4
132,5,90,4,4,11.4
133,5,90,4,5,10.5
134,5,90,4,6,11.9
135,5,90,5,2,9.6
136,5,90,5,3,10.6
137,5,90,5,4,10.9
138,5,90,5,5,11.5
139,5,90,5,6,11.9
140,5,90,6,2,10.0
141,5,90,6,3,10.2
142,5,90,6,4,10.8
143,5,90,6,5,11.8
144,5,90,6,6,12.4
145,5,90,7,2,9.8
146,5,90,7,3,10.6
147,5,90,7,4,11.3
148,5,90,7,5,11.8
149,5,90,7,6,13.5
150,5,110,2,2,15.9
151,5,110,2,3,15.7
152,5,110,2,4,14.9
153,5,110,2,5,15.6
154,5,110,2,6,16.2
155,5,110,3,2,16.8
156,5,110,3,3,14.2
157,5,110,3,4,15.5
158,5,110,3,5,16.4
159,5,110,3,6,16.5
160,5,110,4,2,16.8
161,5,110,4,3,13.8
162,5,110,4,4,15.3
163,5,110,4,5,16.1
164,5,110,4,6,18.0
165,5,110,5,2,15.4
166,5,110,5,3,15.5
167,5,110,5,4,15.5
168,5,110,5,5,15.6
169,5,110,5,6,16.7
170,5,110,6,2,16.2
171,5,110,6,3,14.6
172,5,110,6,4,15.6
173,5,110,6,5,15.4
174,5,110,6,6,15.9
175,5,110,7,2,16.3
176,5,110,7,3,14.9
177,5,110,7,4,15.3
178,5,110,7,5,16.6
179,5,110,7,6,16.3
180,5,130,2,2,21.1
181,5,130,2,3,21.8
182,5,130,2,4,21.2
183,5,130,2,5,22.6
184,5,130,2,6,20.3
185,5,130,3,2,21.7
186,5,130,3,3,23.1
187,5,130,3,4,22.1
188,5,130,3,5,22.1
189,5,130,3,6,21.8
190,5,130,4,2,22.3
191,5,130,4,3,22.1
192,5,130,4,4,21.7
193,5,130,4,5,21.3
194,5,130,4,6,21.5
195,5,130,5,2,21.4
196,5,130,5,3,21.0
197,5,130,5,4,22.7
198,5,130,5,5,21.3
199,5,130,5,6,22.7
200,5,130,6,2,21.2
201,5,130,6,3,22.0
202,5,130,6,4,22.8
203,5,130,6,5,23.0
204,5,130,6,6,21.2
205,5,130,7,2,20.4
206,5,130,7,3,22.0
207,5,130,7,4,21.7
208,5,130,7,5,22.4
209,5,130,7,6,22.4
210,5,150,2,2,27.7
211,5,150,2,3,28.3
212,5,150,2,4,27.8
213,5,150,2,5,29.0
214,5,150,2,6,28.3
215,5,150,3,2,28.6
216,5,150,3,3,27.2
217,5,150,3,4,26.6
218,5,150,3,5,27.8
219,5,150,3,6,27.2
220,5,150,4,2,28.5
221,5,150,4,3,26.9
222,5,150,4,4,28.1
223,5,150,4,5,28.2
224,5,150,4,6,27.4
225,5,150,5,2,27.5
226,5,150,5,3,29.2
227,5,150,5,4,27.8
228,5,150,5,5,29.2
229,5,150,5,6,27.2
230,5,150,6,2,28.4
231,5,150,6,3,28.1
232,5,150,6,4,28.0
233,5,150,6,5,27.6
234,5,150,6,6,28.4
235,5,150,7,2,26.9
236,5,150,7,3,27.0
237,5,150,7,4,27.4
238,5,150,7,5,28.8
239,5,150,7,6,26.8
240,5,170,2,2,34.8
241,5,170,2,3,33.9
242,5,170,2,4,34.5
243,5,170,2,5,34.2
244,5,170,2,6,35.3
245,5,170,3,2,36.0
246,5,170,3,3,35.3
247,5,170,3,4,35.2
248,5,170,3,5,34.9
249,5,170,3,6,34.7
250,5,170,4,2,33.0
251,5,170,4,3,36.4
252,5,170,4,4,33.7
253,5,170,4,5,34.7
254,5,170,4,6,33.8
255,5,170,5,2,36.2
256,5,170,5,3,34.3
257,5,170,5,4,34.5
258,5,170,5,5,35.2
259,5,170,5,6,35.7
260,5,170,6,2,34.0
261,5,170,6,3,33.7
262,5,170,6,4,35.2
263,5,170,6,5,33.6
264,5,170,6,6,34.7
265,5,170,7,2,33.5
266,5,170,7,3,35.5
267,5,170,7,4,34.2
268,5,170,7,5,34.7
269,5,170,7,6,34.9
270,5,190,2,2,42.4
271,5,190,2,3,39.7
272,5,190,2,4,43.2
273,5,190,2,5,42.1
274,5,190,2,6,42.7
275,5,190,3,2,40.9
276,5,190,3,3,42.1
277,5,190,3,4,40.6
278,5,190,3,5,40.0
279,5,190,3,6,39.9
280,5,190,4,2,41.1
281,5,190,4,3,41.1
282,5,190,4,4,40.4
283,5,190,4,5,41.8
284,5,190,4,6,40.4
285,5,190,5,2,41.5
286,5,190,5,3,41.3
287,5,190,5,4,41.5
288,5,190,5,5,42.3
289,5,190,5,6,42.0
290,5,190,6,2,39.6
291,5,190,6,3,41.1
292,5,190,6,4,42.4
293,5,190,6,5,40.9
294,5,190,6,6,42.8
295,5,190,7,2,41.9
296,5,190,7,3,41.8
297,5,190,7,4,42.5
298,5,190,7,5,39.9
299,5,190,7,6,41.4
300,5,210,2,2,47.1
301,5,210,2,3,48.5
302,5,210,2,4,49.5
303,5,210,2,5,49.7
304,5,210,2,6,47.3
305,5,210,3,2,50.2
306,5,210,3,3,49.7
307,5,210,3,4,47.6
308,5,210,3,5,47.7
309,5,210,3,6,48.8
310,5,210,4,2,48.8
311,5,210,4,3,48.8
312,5,210,4,4,48.0
313,5,210,4,5,49.0
314,5,210,4,6,47.0
315,5,210,5,2,47.4
316,5,210,5,3,49.1
317,5,210,5,4,48.7
318,5,210,5,5,47.4
319,5,210,5,6,48.0
320,5,210,6,2,48.4
321,5,210,6,3,49.6
322,5,210,6,4,49.0
323,5,210,6,5,48.0
324,5,210,6,6,46.8
325,5,210,7,2,48.0
326,5,210,7,3,46.8
327,5,210,7,4,46.0
328,5,210,7,5,48.6
329,5,210,7,6,50.7
330,5,230,2,2,56.7
331,5,230,2,3,56.0
332,5,230,2,4,56.4
333,5,230,2,5,55.9
334,5,230,2,6,55.5
335,5,230,3,2,53.4
336,5,230,3,3,54.6
337,5,230,3,4,57.4
338,5,230,3,5,55.8
339,5,230,3,6,56.0
340,5,230,4,2,55.5
341,5,230,4,3,55.2
342,5,230,4,4,58.7
343,5,230,4,5,58.2
344,5,230,4,6,54.3
345,5,230,5,2,55.5
346,5,230,5,3,56.0
347,5,230,5,4,54.8
348,5,230,5,5,55.8
349,5,230,5,6,54.8
350,5,230,6,2,56.6
351,5,230,6,3,54.6
352,5,230,6,4,57.7
353,5,230,6,5,56.8
354,5,230,6,6,56.1
355,5,230,7,2,56.7
356,5,230,7,3,55.7
357,5,230,7,4,55.4
358,5,230,7,5,54.7
359,5,230,7,6,58.2
360,5,250,2,2,64.0
361,5,250,2,3,62.5
362,5,250,2,4,62.3
363,5,250,2,5,63.7
364,5,250,2,6,61.8
365,5,250,3,2,62.0
366,5,250,3,3,62.9
367,5,250,3,4,60.8
368,5,250,3,5,62.1
369,5,250,3,6,62.8
370,5,250,4,2,61.0
371,5,250,4,3,60.4
372,5,250,4,4,62.1
373,5,250,4,5,61.5
374,5,250,4,6,62.9
375,5,250,5,2,65.0
376,5,250,5,3,62.5
377,5,250,5,4,64.4
378,5,250,5,5,62.6
379,5,250,5,6,63.3
380,5,250,6,2,62.7
381,5,250,6,3,62.2
382,5,250,6,4,63.4
383,5,250,6,5,62.4
384,5,250,6,6,63.4
385,5,250,7,2,60.6
386,5,250,7,3,62.7
387,5,250,7,4,63.0
388,5,250,7,5,62.7
389,5,250,7,6,63.3
390,5,270,2,2,69.6
391,5,270,2,3,70.4
392,5,270,2,4,70.0
393,5,270,2,5,69.7
394,5,270,2,6,70.2
395,5,270,3,2,67.9
396,5,270,3,3,69.6
397,5,270,3,4,70.3
398,5,270,3,5,68.5
399,5,270,3,6,71.3
400,5,270,4,2,69.6
401,5,270,4,3,68.4
402,5,270,4,4,71.6
403,5,270,4,5,72.4
404,5,270,4,6,70.0
405,5,270,5,2,69.9
406,5,270,5,3,71.3
407,5,270,5,4,71.4
408,5,270,5,5,70.8
409,5,270,5,6,71.2
410,5,270,6,2,70.0
411,5,270,6,3,70.9
412,5,270,6,4,70.9
413,5,270,6,5,71.5
414,5,270,6,6,70.7
415,5,270,7,2,68.3
416,5,270,7,3,71.0
417,5,270,7,4,71.1
418,5,270,7,5,70.0
419,5,270,7,6,70.2
420,5,290,2,2,78.2
421,5,290,2,3,77.2
422,5,290,2,4,77.5
423,5,290,2,5,75.8
424,5,290,2,6,76.8
425,5,290,3,2,77.0
426,5,290,3,3,78.8
427,5,290,3,4,78.1
428,5,290,3,5,79.1
429,5,290,3,6,77.1
430,5,290,4,2,76.2
431,5,290,4,3,75.5
432,5,290,4,4,77.7
433,5,290,4,5,77.5
434,5,290,4,6,77.7
435,5,290,5,2,76.1
436,5,290,5,3,79.4
437,5,290,5,4,77.1
438,5,290,5,5,76.8
439,5,290,5,6,78.3
440,5,290,6,2,79.7
441,5,290,6,3,75.9
442,5,290,6,4,78.2
443,5,290,6,5,77.4
444,5,290,6,6,76.8
445,5,290,7,2,76.7
446,5,290,7,3,76.8
447,5,290,7,4,76.3
448,5,290,7,5,76.7
449,5,290,7,6,76.9
450,5,310,2,2,85.0
451,5,310,2,3,84.4
452,5,310,2,4,83.5
453,5,310,2,5,86.6
454,5,310,2,6,85.7
455,5,310,3,2,85.5
456,5,310,3,3,85.5
457,5,310,3,4,84.7
458,5,310,3,5,83.3
459,5,310,3,6,84.8
460,5,310,4,2,85.5
461,5,310,4,3,85.6
462,5,310,4,4,87.2
463,5,310,4,5,83.7
464,5,310,4,6,85.0
465,5,310,5,2,85.6
466,5,310,5,3,86.7
467,5,310,5,4,86.2
468,5,310,5,5,84.8
469,5,310,5,6,84.4
470,5,310,6,2,85.4
471,5,310,6,3,84.2
472,5,310,6,4,82.6
473,5,310,6,5,84.5
474,5,310,6,6,86.4
475,5,310,7,2,84.9
476,5,310,7,3,85.2
477,5,310,7,4,86.0
478,5,310,7,5,85.4
479,5,310,7,6,84.9
480,5,330,2,2,91.4
481,5,330,2,3,89.7
482,5,330,2,4,92.0
483,5,330,2,5,91.2
484,5,330,2,6,93.7
485,5,330,3,2,91.4
486,5,330,3,3,93.4
487,5,330,3,4,92.8
488,5,330,3,5,93.3
489,5,330,3,6,89.5
490,5,330,4,2,92.6
491,5,330,4,3,93.1
492,5,330,4,4,90.3
493,5,330,4,5,93.2
494,5,330,4,6,94.1
495,5,330,5,2,90.4
496,5,330,5,3,93.0
497,5,330,5,4,93.2
498,5,330,5,5,92.2
499,5,330,5,6,91.9
500,5,330,6,2,94.3
501,5,330,6,3,92.8
502,5,330,6,4,91.3
503,5,330,6,5,90.1
504,5,330,6,6,91.1
505,5,330,7,2,90.7
506,5,330,7,3,92.2
507,5,330,7,4,91.8
508,5,330,7,5,95.2
509,5,330,7,6,93.3
510,5,350,2,2,98.5
511,5,350,2,3,101.0
512,5,350,2,4,100.6
513,5,350,2,5,100.7
514,5,350,2,6,102.8
515,5,350,3,2,101.7
516,5,350,3,3,99.9
517,5,350,3,4,101.6
518,5,350,3,5,99.8
519,5,350,3,6,102.1
520,5,350,4,2,100.8
521,5,350,4,3,102.6
522,5,350,4,4,100.0
523,5,350,4,5,100.0
524,5,350,4,6,101.5
525,5,350,5,2,99.5
526,5,350,5,3,101.6
527,5,350,5,4,100.1
528,5,350,5,5,100.4
529,5,350,5,6,101.4
530,5,350,6,2,99.6
531,5,350,6,3,100.0
532,5,350,6,4,101.5
533,5,350,6,5,100.8
534,5,350,6,6,101.1
535,5,350,7,2,99.5
536,5,350,7,3,99.9
537,5,350,7,4,103.2
538,5,350,7,5,102.4
539,5,350,7,6,100.5
540,5,370,2,2,108.0
541,5,370,2,3,110.5
542,5,370,2,4,108.3
543,5,370,2,5,107.2
544,5,370,2,6,109.1
545,5,370,3,2,108.7
546,5,370,3,3,108.8
547,5,370,3,4,108.5
548,5,370,3,5,107.6
549,5,370,3,6,107.7
550,5,370,4,2,107.2
551,5,370,4,3,107.9
552,5,370,4,4,106.4
553,5,370,4,5,106.4
554,5,370,4,6,106.6
555,5,370,5,2,107.4
556,5,370,5,3,109.2
557,5,370,5,4,108.8
558,5,370,5,5,108.9
559,5,370,5,6,109.2
560,5,370,6,2,107.9
561,5,370,6,3,109.8
562,5,370,6,4,108.1
563,5,370,6,5,106.8
564,5,370,6,6,110.1
565,5,370,7,2,107.1
566,5,370,7,3,108.1
567,5,370,7,4,107.8
568,5,370,7,5,106.0
569,5,370,7,6,107.5
570,5,390,2,2,118.5
571,5,390,2,3,117.2
572,5,390,2,4,116.3
573,5,390,2,5,115.6
574,5,390,2,6,115.1
575,5,390,3,2,116.1
576,5,390,3,3,116.7
577,5,390,3,4,114.7
578,5,390,3,5,115.5
579,5,390,3,6,118.0
580,5,390,4,2,115.4
581,5,390,4,3,115.3
582,5,390,4,4,117.7
583,5,390,4,5,117.1
584,5,390,4,6,115.7
585,5,390,5,2,115.7
586,5,390,5,3,120.4
587,5,390,5,4,117.3
588,5,390,5,5,116.4
589,5,390,5,6,115.8
590,5,390,6,2,117.9
591,5,390,6,3,116.2
592,5,390,6,4,113.8
593,5,390,6,5,114.9
594,5,390,6,6,116.9
595,5,390,7,2,115.7
596,5,390,7,3,116.4
597,5,390,7,4,117.6
598,5,390,7,5,116.9
599,5,390,7,6,116.7
600,5,410,2,2,124.0
601,5,410,2,3,123.3
602,5,410,2,4,122.3
603,5,410,2,5,125.7
604,5,410,2,6,128.6
605,5,410,3,2,126.9
606,5,410,3,3,126.4
607,5,410,3,4,125.3
608,5,410,3,5,124.8
609,5,410,3,6,124.9
610,5,410,4,2,125.7
611,5,410,4,3,123.6
612,5,410,4,4,123.6
613,5,410,4,5,124.0
614,5,410,4,6,123.9
615,5,410,5,2,126.3
616,5,410,5,3,121.6
617,5,410,5,4,122.8
618,5,410,5,5,123.8
619,5,410,5,6,123.2
620,5,410,6,2,121.0
621,5,410,6,3,123.7
622,5,410,6,4,123.1
623,5,410,6,5,123.6
624,5,410,6,6,125.1
625,5,410,7,2,122.0
626,5,410,7,3,125.0
627,5,410,7,4,124.5
628,5,410,7,5,123.8
629,5,410,7,6,124.3
630,5,430,2,2,130.3
631,5,430,2,3,132.0
632,5,430,2,4,130.6
633,5,430,2,5,134.2
634,5,430,2,6,130.7
635,5,430,3,2,131.6
636,5,430,3,3,131.7
637,5,430,3,4,131.6
638,5,430,3,5,132.1
639,5,430,3,6,130.1
640,5,430,4,2,133.3
641,5,430,4,3,131.3
642,5,430,4,4,131.3
643,5,430,4,5,131.9
644,5,430,4,6,133.9
645,5,430,5,2,132.7
646,5,430,5,3,128.2
647,5,430,5,4,131.0
648,5,430,5,5,130.2
649,5,430,5,6,132.9
650,5,430,6,2,127.9
651,5,430,6,3,132.9
652,5,430,6,4,130.8
653,5,430,6,5,133.3
654,5,430,6,6,132.7
655,5,430,7,2,132.8
656,5,430,7,3,135.3
657,5,430,7,4,129.9
658,5,430,7,5,131.1
659,5,430,7,6,132.9
660,5,450,2,2,141.8
661,5,450,2,3,139.4
662,5,450,2,4,143.1
663,5,450,2,5,140.4
664,5,450,2,6,140.6
665,5,450,3,2,140.8
666,5,450,3,3,137.1
667,5,450,3,4,138.2
668,5,450,3,5,141.2
669,5,450,3,6,140.1
670,5,450,4,2,139.6
671,5,450,4,3,139.9
672,5,450,4,4,138.4
673,5,450,4,5,138.6
674,5,450,4,6,140.5
675,5,450,5,2,141.3
676,5,450,5,3,139.7
677,5,450,5,4,141.0
678,5,450,5,5,139.7
679,5,450,5,6,140.2
680,5,450,6,2,140.0
681,5,450,6,3,139.2
682,5,450,6,4,140.4
683,5,450,6,5,141.1
684,5,450,6,6,140.6
685,5,450,7,2,140.6
686,5,450,7,3,140.8
687,5,450,7,4,142.0
688,5,450,7,5,138.2
689,5,450,7,6,140.5
690,5,470,2,2,147.0
691,5,470,2,3,149.8
692,5,470,2,4,148.9
693,5,470,2,5,146.7
694,5,470,2,6,148.0
695,5,470,3,2,147.0
696,5,470,3,3,149.9
697,5,470,3,4,150.6
698,5,470,3,5,149.3
699,5,470,3,6,149.6
700,5,470,4,2,148.2
701,5,470,4,3,146.5
702,5,470,4,4,149.7
703,5,470,4,5,147.3
704,5,470,4,6,147.8
705,5,470,5,2,150.2
706,5,470,5,3,151.1
707,5,470,5,4,149.5
708,5,470,5,5,149.6
709,5,470,5,6,150.4
710,5,470,6,2,151.4
711,5,470,6,3,147.6
712,5,470,6,4,147.5
713,5,470,6,5,149.7
714,5,470,6,6,146.6
715,5,470,7,2,144.6
716,5,470,7,3,147.2
717,5,470,7,4,147.5
718,5,470,7,5,146.8
719,5,470,7,6,148.8
720,5,490,2,2,155.2
721,5,490,2,3,152.9
722,5,490,2,4,156.9
723,5,490,2,5,154.7
724,5,490,2,6,159.5
725,5,490,3,2,154.6
726,5,490,3,3,157.8
727,5,490,3,4,158.3
728,5,490,3,5,155.9
729,5,490,3,6,157.4
730,5,490,4,2,155.5
731,5,490,4,3,155.3
732,5,490,4,4,157.6
733,5,490,4,5,156.2
734,5,490,4,6,153.9
735,5,490,5,2,152.5
736,5,490,5,3,153.1
737,5,490,5,4,154.7
738,5,490,5,5,155.3
739,5,490,5,6,157.5
740,5,490,6,2,154.1
741,5,490,6,3,154.9
742,5,490,6,4,154.5
743,5,490,6,5,157.7
744,5,490,6,6,153.8
745,5,490,7,2,155.2
746,5,490,7,3,154.7
747,5,490,7,4,155.8
748,5,490,7,5,155.6
749,5,490,7,6,155.1
